target,guesses,guess_count,is_common,won_in_6
rouse,slate-rosin-rouse,3,True,True
roust,slate-trout-roust,3,True,True
route,slate-turbo-route,3,True,True
routh,slate-briny-forth-routh,4,False,True
routs,slate-forum-routs,3,False,True
roved,slate-diner-befog-rodeo-woven-roved,6,True,True
roven,slate-diner-green-rouen-roven,5,False,True
rover,slate-diner-whomp-rocky-rover,5,True,True
roves,slate-runes-wispy-robes-rodes-rohes-rokes-rores-roves,9,False,False
rowan,slate-corny-roman-rohan-rowan,5,True,True
rowdy,slate-crony-dowry-rowdy,4,True,True
rowed,slate-diner-befog-rodeo-woven-rowed,6,True,True
rowel,slate-never-cruel-morel-rowel,5,False,True
rowen,slate-diner-green-rouen-roven-rowen,6,False,True
rower,slate-diner-whomp-cower-rower,5,True,True
rowet,slate-titer-greet-buret-rowet,5,False,True
rowie,slate-doing-moxie-bowie-powie-rowie,6,False,True
rowme,slate-doing-bocce-homme-forme-rowme,6,False,True
rownd,slate-crony-round-rownd,4,False,True
rowns,slate-hokum-boson-noisy-dongs-corns-rowns,7,False,False
rowth,slate-briny-forth-routh-rowth,5,False,True
rowts,slate-forum-roots-ronts-rosts-rowts,6,False,True
royal,slate-molar-coral-royal,4,True,True
royet,slate-titer-greet-buret-rowet-royet,6,False,True
royne,slate-doing-borne-ronne-royne,5,False,True
royst,slate-trout-worst-roist-royst,5,False,True
rozes,slate-runes-wispy-robes-rodes-rohes-rokes-rores-roves-rozes,10,False,False
rozet,slate-titer-greet-buret-rowet-royet-rozet,7,False,False
rozit,slate-count-robot-rozit,4,False,True
ruach,slate-churn-ruach,3,False,True
ruana,slate-churn-knaur-ruana,4,False,True
rubai,slate-corny-rabid-rubai,4,False,True
ruban,slate-corny-urban-ruban,4,False,True
rubby,slate-crony-mired-rugby-rubby,5,False,True
rubel,slate-never-cruel-jurel-rubel,5,False,True
rubes,slate-runes-rubes,3,False,True
rubin,slate-crony-mirin-rubin,4,True,True
rubio,slate-crony-furor-guiro-rubio,5,False,True
ruble,slate-bingo-ruble,3,True,True
rubli,slate-dilly-chili-mooli-rubli,5,False,True
rubor,slate-crony-furor-rumor-rubor,5,False,True
rubus,slate-hokum-virus-rubus,4,False,True
ruche,slate-doing-scrum-cruve-ruche,5,False,True
ruchy,slate-crony-ruchy,3,False,True
rucks,slate-hokum-dusky-pubic-fucks-cucks-gucks-rucks,8,False,False
rudas,slate-oasis-wrung-auras-rudas,5,False,True
rudds,slate-hokum-gussy-bronc-purrs-rudds,6,False,True
ruddy,slate-crony-mired-ruddy,4,True,True
ruder,slate-diner-odder-ruder,4,True,True
rudes,slate-runes-rubes-rudes,4,False,True
rudie,slate-doing-rudie,3,False,True
rudis,slate-hokum-gussy-bronc-purrs-rudds-rudis,7,False,False
rueda,slate-radar-rueda,3,False,True
ruers,slate-runes-ruers,3,False,True
ruffe,slate-doing-scrum-rupee-ruffe,5,False,True
ruffs,slate-hokum-gussy-bronc-purrs-rudds-ruffs,7,False,False
ruffy,slate-crony-mired-rugby-ruffy,5,False,True
rufus,slate-hokum-virus-rubus-rufus,5,False,True
rugae,slate-corgi-argue-rugae,4,False,True
rugal,slate-molar-rural-rugal,4,False,True
rugas,slate-oasis-wrung-rugas,4,False,True
rugby,slate-crony-mired-rugby,4,True,True
ruggy,slate-crony-mired-rugby-ruggy,5,False,True
ruice,slate-doing-crumb-ruice,4,False,True
ruing,slate-crony-ruing,3,True,True
ruins,slate-hokum-gussy-bronc-ruins,5,True,True
rukhs,slate-hokum-rukhs,3,False,True
ruled,slate-never-cruel-lured-ruled,5,True,True
ruler,slate-never-limbo-ruler,4,True,True
rules,slate-loser-rules,3,True,True
rully,slate-dilly-befog-cully-hully-nully-pully-rully,8,False,False
rumal,slate-molar-ramal-rumal,4,False,True
rumba,slate-corny-rabid-rumba,4,True,True
rumbo,slate-crony-furor-guiro-rumbo,5,False,True
rumen,slate-diner-green-rouen-rumen,5,False,True
rumes,slate-runes-rubes-rudes-rumes,5,False,True
rumly,slate-dilly-scowl-burly-rumly,5,False,True
rummy,slate-crony-mired-rummy,4,True,True
rumor,slate-crony-furor-rumor,4,True,True
rumpo,slate-crony-furor-guiro-rumbo-rumpo,6,False,True
rumps,slate-hokum-music-jibed-pumps-gumps-numps-rumps,8,False,False
rumpy,slate-crony-mired-rummy-rumpy,5,False,True
runce,slate-doing-punch-bunce-runce,5,False,True
runch,slate-crony-incur-runch,4,False,True
runds,slate-hokum-gussy-bronc-nurds-runds,6,False,True
runed,slate-diner-erned-runed,4,False,True
runer,slate-diner-goner-runer,4,False,True
runes,slate-runes,2,True,True
rungs,slate-hokum-gussy-bungs-dungs-fungs-pungs-rungs,8,False,False
runic,slate-crony-incur-runic,4,False,True
runny,slate-crony-runny,3,True,True
runos,slate-hokum-buoys-duros-runos,5,False,True
runts,slate-forum-rusty-runts,4,False,True
runty,slate-briny-runty,3,False,True
runup,slate-crony-mirin-runup,4,True,True
ruote,slate-turbo-ruote,3,False,True
rupee,slate-doing-scrum-rupee,4,True,True
rupia,slate-corny-rabid-rupia,4,False,True
rural,slate-molar-rural,3,True,True
rurps,slate-hokum-gussy-bronc-purrs-rurps,6,False,True
rurus,slate-hokum-virus-gurus-rurus,5,False,True
rusas,slate-oasis-ansas-rusas,4,False,True
ruses,slate-runes-rubes-rudes-rumes-ruses,6,False,True
rushy,slate-hokum-pubic-gushy-rushy,5,False,True
rusks,slate-hokum-dusky-busks-cusks-fusks-rusks,7,False,False
rusky,slate-hokum-dusky-busky-rusky,5,False,True
rusma,slate-oasis-unsay-adsum-musca-rusma,6,False,True
russe,slate-rosin-resee-russe,4,False,True
rusts,slate-forum-rusty-rusts,4,False,True
rusty,slate-forum-rusty,3,True,True
ruths,slate-trout-ruths,3,False,True
rutin,slate-count-putin-rutin,4,False,True
rutty,slate-briny-forty-rutty,4,False,True
ruvid,slate-crony-quirk-burfi-mudir-ruvid,6,False,True
ryals,slate-psalm-defog-vials-baals-chals-ryals,7,False,False
rybat,slate-tabor-rybat,3,False,True
ryiji,slate-crony-myrrh-ryiji,4,False,True
ryijy,slate-crony-mired-ryijy,4,False,True
ryked,slate-diner-befog-creed-mured-ryked,6,False,True
rykes,slate-runes-wispy-rykes,4,False,True
rymer,slate-diner-whomp-ember-fumer-rymer,6,False,True
rymme,slate-doing-scrum-rhyme-rymme,5,False,True
rynds,slate-hokum-crisp-fyrds-rynds,5,False,True
ryoti,slate-briny-ryoti,3,False,True
ryots,slate-forum-riots-ryots,4,False,True
ryper,slate-diner-whomp-purer-ryper,5,False,True
rypin,slate-crony-rypin,3,False,True
rythe,slate-chirp-rythe,3,False,True
ryugi,slate-crony-myrrh-ryiji-ryugi,5,False,True
saags,slate-crump-shank-swabs-saags,5,False,True
sabal,slate-radio-salsa-sabal,4,False,True
sabed,slate-infer-samey-saves-sawed-sabed,6,False,True
saber,slate-infer-saver-saber,4,True,True
sabes,slate-infer-samey-saves-sakes-sabes,6,False,True
sabha,slate-curvy-samba-sabha,4,False,True
sabin,slate-curvy-samba-sahib-sabin,5,False,True
sabir,slate-curvy-sonar-sabir,4,False,True
sabji,slate-curvy-samba-sahib-sabji,5,False,True
sable,slate-salve-sable,3,True,True
sabos,slate-curvy-samba-sahib-sabos,5,False,True
sabot,slate-pricy-squat-sabot,4,False,True
sabra,slate-curvy-sonar-sabra,4,False,True
sabre,slate-sauce-sabre,3,True,True
sabzi,slate-curvy-samba-sahib-sabji-sabzi,6,False,True
sacks,slate-curvy-schwa-sacks,4,True,True
sacra,slate-curvy-sacra,3,False,True
sacre,slate-sauce-sacre,3,True,True
saddo,slate-curvy-samba-sands-saddo,5,False,True
saddy,slate-curvy-spuds-sandy-saddy,5,False,True
sades,slate-infer-samey-saves-sakes-sabes-sades,7,False,False
sadhe,slate-sauce-sabre-sadhe,4,False,True
sadhu,slate-curvy-squad-sadhu,4,False,True
sadic,slate-curvy-schwa-sacks-sadic,5,False,True
sadis,slate-curvy-samba-sands-sadis,5,False,True
sadly,slate-radio-sadly,3,True,True
sados,slate-curvy-samba-sands-sadis-sados,6,False,True
sadza,slate-curvy-samba-sadza,4,False,True
saeta,slate-saeta,2,False,True
safed,slate-infer-safes-safed,4,False,True
safer,slate-infer-safer,3,True,True
safes,slate-infer-safes,3,True,True
sagar,slate-curvy-sonar-sagar,4,False,True
sagas,slate-curvy-samba-sagas,4,True,True
sager,slate-infer-saver-saber-sayer-sager,6,False,True
sages,slate-infer-samey-saves-sakes-sabes-sades-sages,8,False,False
saggy,slate-curvy-spuds-saggy,4,True,True
sagos,slate-curvy-samba-sands-sagos,5,False,True
sagum,slate-curvy-squad-sagum,4,False,True
sahab,slate-curvy-samba-sahab,4,False,True
saheb,slate-infer-samey-saves-sawed-saheb,6,False,True
sahib,slate-curvy-samba-sahib,4,True,True
saice,slate-sauce-saice,3,False,True
saick,slate-curvy-schwa-sacks-saick,5,False,True
saics,slate-curvy-schwa-sacks-saics,5,False,True
saids,slate-curvy-samba-sands-saids,5,False,True
saiga,slate-curvy-samba-sadza-saiga,5,False,True
sails,slate-radio-sails,3,True,True
saims,slate-curvy-samba-saims,4,False,True
saine,slate-sauce-sabre-sadhe-saine,5,False,True
sains,slate-curvy-samba-sands-sains,5,False,True
saint,slate-pricy-saint,3,True,True
sairs,slate-curvy-sonar-sabra-sairs,5,False,True
saist,slate-pricy-saint-saist,4,False,True
saith,slate-saith,2,True,True
sajou,slate-curvy-squad-sagum-sajou,5,False,True
sakai,slate-curvy-samba-sagas-sakai,5,False,True
saker,slate-infer-saver-saber-sayer-sager-saker,7,False,False
sakes,slate-infer-samey-saves-sakes,5,True,True
sakia,slate-curvy-samba-sadza-saiga-sakia,6,False,True
sakis,slate-curvy-samba-sands-sagos-sakis,6,False,True
sakti,slate-saith-sakti,3,False,True
salad,slate-radio-salad,3,True,True
salal,slate-radio-salsa-salal,4,False,True
salas,slate-radio-salsa-salas,4,False,True
salat,slate-splat-salat,3,False,True
salep,slate-sales-salep,3,False,True
sales,slate-sales,2,True,True
salet,slate-steal-salet,3,False,True
salic,slate-radio-salic,3,False,True
salis,slate-radio-salic-salis,4,False,True
salix,slate-radio-salic-salis-salix,5,False,True
salle,slate-salve-salle,3,True,True
sally,slate-radio-salsa-sally,4,True,True
salmi,slate-radio-sails-salmi,4,False,True
salol,slate-radio-salon-salol,4,False,True
salon,slate-radio-salon,3,True,True
salop,slate-radio-salon-salol-salop,5,False,True
salpa,slate-radio-salsa-salpa,4,False,True
salps,slate-radio-salsa-salps,4,False,True
salsa,slate-radio-salsa,3,True,True
salse,slate-salve-salle-salse,4,False,True
salto,slate-salty-salts-salto,4,False,True
salts,slate-salty-salts,3,True,True
salty,slate-salty,2,True,True
salud,slate-radio-salad-salud,4,True,True
salue,slate-salve-salle-salse-salue,5,False,True
salut,slate-splat-salut,3,False,True
salve,slate-salve,2,True,True
salvo,slate-radio-salvo,3,True,True
saman,slate-curvy-samba-saman,4,False,True
samas,slate-curvy-samba-saman-samas,5,False,True
samba,slate-curvy-samba,3,True,True
sambo,slate-curvy-samba-sambo,4,True,True
samek,slate-infer-samey-samek,4,False,True
samel,slate-sales-samel,3,False,True
samen,slate-infer-samen,3,False,True
sames,slate-infer-samey-samek-sames,5,False,True
samey,slate-infer-samey,3,True,True
samfi,slate-curvy-samba-samfi,4,False,True
samfu,slate-curvy-squad-sagum-samfu,5,False,True
sammy,slate-curvy-spuds-saggy-sammy,5,False,True
sampi,slate-curvy-samba-samfi-sampi,5,False,True
samps,slate-curvy-samba-samfi-samps,5,False,True
sanad,slate-curvy-samba-sagas-sakai-sanad,6,False,True
sands,slate-curvy-samba-sands,4,True,True
sandy,slate-curvy-spuds-sandy,4,True,True
saned,slate-infer-samen-saned,4,False,True
saner,slate-infer-saner,3,True,True
sanes,slate-infer-samen-saned-sanes,5,False,True
sanga,slate-curvy-samba-sadza-saiga-sanga,6,False,True
sangh,slate-curvy-samba-sands-sangh,5,False,True
sango,slate-curvy-samba-sands-sangh-sango,6,False,True
sangs,slate-curvy-samba-sands-sangs,5,False,True
sanko,slate-curvy-samba-sands-sangh-sanko,6,False,True
sansa,slate-curvy-samba-sadza-saiga-sansa,6,False,True
santo,slate-saith-santo,3,False,True
sants,slate-saith-santo-sants,4,False,True
saola,slate-radio-salon-saola,4,False,True
sapan,slate-curvy-samba-sagas-sakai-sanad-sapan,7,False,False
sapid,slate-curvy-samba-sands-sapid,5,False,True
sapor,slate-curvy-sonar-sapor,4,False,True
sappy,slate-curvy-spuds-sappy,4,True,True
saran,slate-curvy-sarin-saran,4,False,True
sards,slate-curvy-sarin-sards,4,False,True
sared,slate-infer-sared,3,False,True
saree,slate-sauce-sabre-sarge-saree,5,False,True
sarge,slate-sauce-sabre-sarge,4,True,True
sargo,slate-curvy-sarin-sards-sargo,5,False,True
sarin,slate-curvy-sarin,3,True,True
sarir,slate-curvy-sarin-sarir,4,False,True
saris,slate-curvy-sarin-sarir-saris,5,False,True
sarks,slate-curvy-sarin-sards-sarks,5,False,True
sarky,slate-curvy-spray-sarky,4,False,True
sarod,slate-curvy-sarin-sards-sarod,5,False,True
saros,slate-curvy-sarin-sards-sarks-saros,6,False,True
sarus,slate-curvy-sarus,3,False,True
sarvo,slate-curvy-sarvo,3,False,True
saser,slate-infer-saver-saber-sayer-sager-saker-saser,8,False,False
sasin,slate-curvy-samba-sands-sasin,5,False,True
sasse,slate-sauce-sabre-sadhe-saine-sasse,6,False,True
sassy,slate-curvy-spuds-sassy,4,True,True
satai,slate-pricy-satin-satai,4,False,True
satay,slate-pricy-satay,3,True,True
sated,slate-waked-sated,3,True,True
satem,slate-waked-satem,3,False,True
sater,slate-waked-satem-sater,4,False,True
sates,slate-waked-satem-sater-sates,5,False,True
satin,slate-pricy-satin,3,True,True
satis,slate-pricy-satin-satis,4,False,True
satyr,slate-pricy-satyr,3,True,True
sauba,slate-curvy-squad-sauna-sauba,5,False,True
sauce,slate-sauce,2,True,True
sauch,slate-curvy-scuba-sauch,4,False,True
saucy,slate-curvy-saucy,3,True,True
saugh,slate-curvy-squad-sauna-saugh,5,False,True
sauls,slate-radio-salsa-sauls,4,False,True
sault,slate-splat-sault,3,False,True
sauna,slate-curvy-squad-sauna,4,True,True
saunf,slate-curvy-squad-sauna-saunf,5,False,True
saunt,slate-pricy-squat-saunt,4,False,True
saury,slate-curvy-saury,3,False,True
saute,slate-saute,2,True,True
sauts,slate-saith-santo-sauts,4,False,True
sauve,slate-sauce-sauve,3,False,True
saved,slate-infer-samey-saves-saved,5,True,True
saver,slate-infer-saver,3,True,True
saves,slate-infer-samey-saves,4,True,True
savey,slate-infer-samey-savey,4,False,True
savin,slate-curvy-savin,3,True,True
savor,slate-curvy-savor,3,True,True
savoy,slate-curvy-savoy,3,True,True
savvy,slate-curvy-savvy,3,True,True
sawah,slate-curvy-samba-sagas-sakai-sanad-sawah,7,False,False
sawed,slate-infer-samey-saves-sawed,5,True,True
sawer,slate-infer-saver-saber-sayer-sager-saker-saser-sawer,9,False,False
saxes,slate-infer-samey-saves-sakes-sabes-sades-sages-saxes,9,False,False
sayas,slate-curvy-sayid-sayas,4,False,True
sayed,slate-infer-samey-sayed,4,False,True
sayee,slate-sauce-sabre-sadhe-saine-sasse-sayee,7,False,False
sayer,slate-infer-saver-saber-sayer,5,True,True
sayid,slate-curvy-sayid,3,True,True
sayne,slate-sauce-sabre-sadhe-saine-sayne,6,False,True
sayon,slate-curvy-sayid-sayas-sayon,5,False,True
sayst,slate-pricy-sayst,3,False,True
sazes,slate-infer-samey-saves-sakes-sabes-sades-sages-saxes-sazes,10,False,False
scabs,slate-crump-snack-scabs,4,True,True
scads,slate-crump-snack-scabs-scads,5,False,True
scaff,slate-crump-snack-scabs-scaff,5,False,True
scags,slate-crump-snack-scabs-scads-scags,6,False,True
scail,slate-hilly-snail-scail,4,False,True
scala,slate-hilly-scalp-scald-scala,5,True,True
scald,slate-hilly-scalp-scald,4,True,True
scale,slate-shale-scale,3,True,True
scall,slate-hilly-small-scall,4,False,True
scalp,slate-hilly-scalp,3,True,True
scaly,slate-hilly-scaly,3,True,True
scamp,slate-crump-scamp,3,True,True
scams,slate-crump-scams,3,True,True
scand,slate-crump-snack-scans-scand,5,False,True
scans,slate-crump-snack-scans,4,True,True
scant,slate-drink-scant,3,True,True
scapa,slate-crump-scapa,3,False,True
scape,slate-perch-scape,3,True,True
scapi,slate-crump-scapa-scapi,4,False,True
scare,slate-perch-scare,3,True,True
scarf,slate-crump-scary-scarf,4,True,True
scarp,slate-crump-scarp,3,True,True
scars,slate-crump-scary-scarf-scars,5,True,True
scart,slate-drink-start-smart-scart,5,False,True
scary,slate-crump-scary,3,True,True
scath,slate-swath-scath,3,False,True
scats,slate-swath-spats-stats-scats,5,False,True
scatt,slate-swath-spats-scatt,4,False,True
scaud,slate-crump-scaud,3,False,True
scaup,slate-crump-scaup,3,False,True
scaur,slate-crump-scaur,3,False,True
scaws,slate-crump-snack-scabs-scads-scags-scaws,7,False,False
sceat,slate-waked-steam-sceat,4,False,True
scena,slate-infer-sedan-scena,4,False,True
scend,slate-hired-spend-scend,4,False,True
scene,slate-chirp-scone-scene,4,True,True
scent,slate-strep-scent,3,True,True
schav,slate-curvy-schav,3,False,True
schif,slate-churn-schif,3,False,True
schmo,slate-churn-schif-schmo,4,False,True
schul,slate-krill-scowl-schul,4,False,True
schwa,slate-curvy-schwa,3,True,True
scifi,slate-churn-scoff-scifi,4,False,True
scind,slate-churn-sonic-scind,4,False,True
scion,slate-churn-scion,3,True,True
scire,slate-chirp-scire,3,False,True
sclim,slate-krill-solid-sclim,4,False,True
scobe,slate-chirp-scone-scobe,4,False,True
scody,slate-churn-scoff-scoop-scody,5,False,True
scoff,slate-churn-scoff,3,True,True
scogs,slate-churn-scoff-scoop-scody-scogs,6,False,True
scold,slate-krill-scold,3,True,True
scone,slate-chirp-scone,3,True,True
scoog,slate-churn-scoff-scoop-scoog,5,False,True
scoop,slate-churn-scoff-scoop,4,True,True
scoot,slate-pinot-shoot-scoot,4,True,True
scopa,slate-curvy-schwa-scopa,4,False,True
scope,slate-chirp-scope,3,True,True
scops,slate-churn-scoff-scoop-scops,5,False,True
score,slate-chirp-score,3,True,True
scorn,slate-churn-scorn,3,True,True
scorp,slate-churn-scorp,3,False,True
scote,slate-suite-smote-scote,4,False,True
scots,slate-sooty-vouch-scots,4,True,True
scoug,slate-churn-sucks-scoug,4,False,True
scoup,slate-churn-sucks-scoug-scoup,5,False,True
scour,slate-churn-scrum-scour,4,True,True
scout,slate-pinot-vouch-scout,4,True,True
scowl,slate-krill-scowl,3,True,True
scowp,slate-churn-scoff-scoop-scowp,5,False,True
scows,slate-churn-scoff-scoop-scody-scogs-scows,7,False,False
scrab,slate-curvy-scrap-scram-scrab,5,False,True
scrae,slate-sauce-scrae,3,False,True
scrag,slate-curvy-scrap-scram-scrab-scrag,6,False,True
scram,slate-curvy-scrap-scram,4,True,True
scran,slate-curvy-scrap-scram-scrab-scrag-scran,7,False,False
scrap,slate-curvy-scrap,3,True,True
scrat,slate-pricy-scrat,3,False,True
scraw,slate-curvy-scrap-scram-scrab-scrag-scran-scraw,8,False,False
scray,slate-curvy-scray,3,False,True
scree,slate-chirp-scree,3,True,True
screw,slate-hired-surer-screw,4,True,True
scrim,slate-churn-scrim,3,True,True
scrip,slate-churn-scrim-scrip,4,True,True
scrob,slate-churn-scrim-scrod-scrob,5,False,True
scrod,slate-churn-scrim-scrod,4,True,True
scrog,slate-churn-scrim-scrod-scrob-scrog,6,False,True
scroo,slate-churn-scrim-scrod-scrob-scrog-scroo,7,False,False
scrow,slate-churn-scrim-scrod-scrob-scrog-scroo-scrow,8,False,False
scrub,slate-churn-scrum-scrub,4,True,True
scrum,slate-churn-scrum,3,True,True
scuba,slate-curvy-scuba,3,True,True
scudi,slate-churn-scuff-scudi,4,False,True
scudo,slate-churn-scuff-scudi-scudo,5,False,True
scuds,slate-churn-scuff-scudi-scudo-scuds,6,False,True
scuff,slate-churn-scuff,3,True,True
scuft,slate-pinot-strut-scuft,4,False,True
scugs,slate-churn-scuff-scudi-scugs,5,False,True
sculk,slate-krill-skulk-sculk,4,False,True
scull,slate-krill-scull,3,True,True
sculp,slate-krill-scold-sculp,4,False,True
sculs,slate-krill-scold-sculp-sculs,5,False,True
scums,slate-churn-scuff-scudi-scugs-scums,6,False,True
scups,slate-churn-scuff-scudi-scugs-scums-scups,7,False,False
scurf,slate-churn-scurf,3,False,True
scurs,slate-churn-scurf-scurs,4,False,True
scuse,slate-chirp-scone-scuse,4,True,True
scuta,slate-saith-sorta-scuta,4,False,True
scute,slate-suite-scute,3,False,True
scuts,slate-sooty-sixth-scuts,4,False,True
scuzz,slate-churn-scuff-scudi-scugs-scuzz,6,False,True
scyes,slate-hired-seven-sykes-scyes,5,False,True
sdayn,slate-crump-shank-swain-sdayn,5,False,True
sdein,slate-hired-sdein,3,False,True
seals,slate-seals,2,True,True
seame,slate-perch-seame,3,False,True
seams,slate-seamy-seams,3,True,True
seamy,slate-seamy,2,True,True
seans,slate-seamy-sears-seans,4,False,True
seare,slate-perch-seare,3,False,True
sears,slate-seamy-sears,3,True,True
sease,slate-perch-seame-sease,4,False,True
seats,slate-seats,2,True,True
seaze,slate-perch-seame-sease-seaze,5,False,True
sebum,slate-hired-speck-sebum,4,False,True
secco,slate-hired-speck-secco,4,False,True
sechs,slate-hired-sheng-sechs,4,False,True
sects,slate-sects,2,True,True
sedan,slate-infer-sedan,3,True,True
seder,slate-hired-seder,3,True,True
sedes,slate-hired-sedes,3,False,True
sedge,slate-chirp-suede-sedge,4,True,True
sedgy,slate-hired-seedy-sedgy,4,False,True
sedum,slate-hired-seedy-sedum,4,False,True
seeds,slate-hired-seedy-seeds,4,True,True
seedy,slate-hired-seedy,3,True,True
seeks,slate-hired-speck-seeks,4,True,True
seeld,slate-whelp-smell-seeld,4,False,True
seels,slate-whelp-smell-seeld-seels,5,False,True
seely,slate-whelp-smell-seeld-seels-seely,6,False,True
seems,slate-hired-speck-seems,4,True,True
seeps,slate-hired-speck-seeps,4,False,True
seepy,slate-hired-speck-seeps-seepy,5,False,True
seers,slate-hired-sperm-seers,4,True,True
sefer,slate-hired-woven-super-sefer,5,False,True
segar,slate-infer-wimpy-shear-segar,5,False,True
segas,slate-infer-speak-segas,4,False,True
segni,slate-hired-skein-segni,4,False,True
segno,slate-hired-speck-sebum-segno,5,False,True
segol,slate-whelp-soled-segol,4,False,True
segos,slate-hired-speck-sebum-segno-segos,6,False,True
segue,slate-chirp-suede-segue,4,True,True
sehri,slate-hired-sehri,3,False,True
seifs,slate-hired-skein-seifs,4,False,True
seils,slate-whelp-sells-seils,4,False,True
seine,slate-chirp-swine-seine,4,True,True
seirs,slate-hired-seirs,3,False,True
seise,slate-chirp-swine-seize-seise,5,False,True
seism,slate-hired-skein-seifs-seism,5,False,True
seity,slate-sects-seity,3,False,True
seiza,slate-infer-sepia-seiza,4,False,True
seize,slate-chirp-swine-seize,4,True,True
sekos,slate-hired-speck-sekos,4,False,True
sekts,slate-sects-sekts,3,False,True
selah,slate-sales-selah,3,True,True
seles,slate-whelp-soled-seles,4,False,True
selfs,slate-whelp-soled-selfs,4,False,True
selfy,slate-whelp-soled-selfs-selfy,5,False,True
selky,slate-whelp-soled-selfs-selky,5,False,True
sella,slate-sales-selah-sella,4,False,True
selle,slate-smile-selle,3,False,True
sells,slate-whelp-sells,3,True,True
selva,slate-sales-selah-sella-selva,5,False,True
semas,slate-infer-speak-segas-semas,5,False,True
semee,slate-chirp-suede-sense-semee,5,False,True
semen,slate-hired-seven-semen,4,True,True
semes,slate-hired-seven-sexes-semes,5,False,True
semie,slate-chirp-sieve-semie,4,False,True
semis,slate-hired-skein-semis,4,True,True
senas,slate-infer-sedan-senas,4,False,True
sends,slate-hired-seedy-sends,4,True,True
senes,slate-hired-seven-senes,4,False,True
senex,slate-hired-seven-senes-senex,5,False,True
sengi,slate-hired-skein-segni-sengi,5,False,True
senna,slate-infer-sedan-senna,4,False,True
senor,slate-hired-sperm-senor,4,False,True
sensa,slate-infer-sedan-senna-sensa,5,False,True
sense,slate-chirp-suede-sense,4,True,True
sensi,slate-hired-skein-segni-sensi,5,False,True
sensu,slate-hired-speck-sebum-sensu,5,False,True
sente,slate-suite-smote-sente,4,False,True
senti,slate-sects-seity-senti,4,False,True
sents,slate-sects-sekts-sents,4,False,True
senvy,slate-hired-speck-sebum-segno-senvy,6,False,True
senza,slate-infer-sedan-senna-sensa-senza,6,False,True
sepad,slate-infer-speak-sepad,4,False,True
sepal,slate-sales-sepal,3,False,True
sepia,slate-infer-sepia,3,True,True
sepic,slate-hired-skein-semis-sepic,5,False,True
sepoy,slate-hired-speck-sepoy,4,False,True
seppo,slate-hired-speck-sepoy-seppo,5,False,True
septa,slate-saeta-septa,3,False,True
septs,slate-sects-sekts-sents-septs,5,False,True
serac,slate-infer-serra-serac,4,False,True
serai,slate-infer-serai,3,False,True
seral,slate-sales-sepal-seral,4,False,True
sered,slate-hired-sered,3,False,True
serer,slate-hired-surer-serer,4,False,True
seres,slate-hired-surer-screw-sores-seres,6,False,True
serfs,slate-hired-serum-serfs,4,True,True
serge,slate-chirp-surge-serge,4,True,True
seria,slate-infer-serai-seria,4,False,True
seric,slate-hired-serif-seric,4,False,True
serif,slate-hired-serif,3,True,True
serin,slate-hired-serif-seric-serin,5,False,True
serir,slate-hired-serif-seric-serin-serir,6,False,True
serks,slate-hired-serum-serfs-serks,5,False,True
seron,slate-hired-serum-serfs-seron,5,False,True
serow,slate-hired-serum-serfs-seron-serow,6,False,True
serra,slate-infer-serra,3,True,True
serre,slate-chirp-snore-serre,4,False,True
serrs,slate-hired-serum-serfs-serks-serrs,6,False,True
serry,slate-hired-serum-serfs-seron-serry,6,False,True
serum,slate-hired-serum,3,True,True
serve,slate-chirp-surge-serve,4,True,True
servo,slate-hired-serum-serfs-seron-servo,6,False,True
sesey,slate-hired-seven-sexes-sesey,5,False,True
sessa,slate-infer-speak-sessa,4,False,True
setae,slate-setae,2,False,True
setal,slate-steal-setal,3,False,True
seter,slate-strep-seter,3,False,True
seths,slate-strep-scent-seths,4,False,True
seton,slate-strep-scent-seton,4,False,True
setts,slate-sects-sekts-sents-septs-setts,6,False,True
setup,slate-strep-setup,3,True,True
sevak,slate-infer-speak-sevak,4,False,True
seven,slate-hired-seven,3,True,True
sever,slate-hired-woven-sever,4,True,True
sevir,slate-hired-seirs-sevir,4,False,True
sewan,slate-infer-sedan-sewan,4,False,True
sewar,slate-infer-wimpy-swear-sewar,5,False,True
sewed,slate-hired-speed-sewed,4,True,True
sewel,slate-whelp-sewel,3,False,True
sewen,slate-hired-seven-semen-sewen,5,False,True
sewer,slate-hired-woven-sewer,4,True,True
sewin,slate-hired-skein-sewin,4,False,True
sexed,slate-hired-speed-sewed-sexed,5,False,True
sexer,slate-hired-woven-super-sefer-sexer,6,False,True
sexes,slate-hired-seven-sexes,4,True,True
sexor,slate-hired-sperm-senor-sexor,5,False,True
sexto,slate-sects-seity-sexto,4,False,True
sexts,slate-sects-sekts-sents-septs-setts-sexts,7,False,False
seyen,slate-hired-seven-semen-sewen-seyen,6,False,True
sezes,slate-hired-seven-sexes-semes-sezes,6,False,True
shack,slate-crump-snack-shack,4,True,True
shade,slate-perch-vodka-shade,4,True,True
shads,slate-crump-shank-shady-shads,5,False,True
shady,slate-crump-shank-shady,4,True,True
shaft,slate-drink-glyph-shaft,4,True,True
shags,slate-crump-shank-shady-shags,5,False,True
shahs,slate-crump-shank-shady-shags-shahs,6,False,True
shaka,slate-crump-shank-shaky-shaka,5,False,True
shake,slate-perch-vodka-shake,4,True,True
shako,slate-crump-shank-shaky-shaka-shako,6,False,True
